ID,Admission_year,Gender,Age,HSC_passing_year,Program,Current_semester,Meritorious_scholarship,University_transportation,Study_hour,Study_times,Preferable_learning_mode,Smartphone,Personal_computer,Social_media,English_proficiency,Average_class_attendance,Probation,Suspension,Teacher_consultancy,Skills,Skill_development_hour,Interested_area,Relationship_status,Cocurriculum_activities,Living_with,Health_issues,Previous_SGPA,Physical_disabilities,Current_CGPA,Credit_completed,Monthly_family_income
10139,2018,Male,25,2016,BCSE,14,No,No,6,4,Online,Yes,Yes,2,Advance,2,Yes,No,Yes,Web development,4,Software,Single,Yes,Family,No,3.16,No,2.68,121,60000
10140,2021,Female,21,2019,BCSE,5,No,No,2,3,Offline,Yes,Yes,1,Basic,87,Yes,No,Yes,Programming,1,UI/UX,Married,No,Family,No,1.92,No,2.42,39,60000
10141,2021,Male,20,2020,BCSE,4,No,Yes,2,1,Offline,Yes,Yes,2,Intermediate,80,No,No,Yes,Web development,4,Blockchain,Single,No,Family,Yes,2.68,No,3.15,36,30000
10142,2015,Male,27,2014,BCSE,10,No,Yes,5,2,Online,Yes,Yes,6,Basic,50,Yes,No,Yes,Networking,2,NETWORKING,Single,No,Family,No,2.68,No,3.15,113,7000
10143,2019,Female,22,2018,BCSE,11,No,No,8,3,Online,Yes,Yes,4,Intermediate,99,No,No,Yes,Web development,4,Software,Single,No,Bachelor,No,2.68,No,3.15,126,20000
10144,2022,Male,20,2020,BCSE,2,No,Yes,3,3,Offline,Yes,Yes,1,Intermediate,99,No,No,No,Programming,1,Software,Single,No,Family,No,2.68,No,3.15,11,20000
10145,2020,Male,22,2018,BCSE,7,No,Yes,1,1,Offline,Yes,Yes,5,Basic,70,Yes,No,Yes,Networking,1,NETWORKING,Single,No,Family,No,2.68,No,3.15,77,20000
10146,2022,Male,21,2020,BCSE,2,Yes,Yes,7,2,Online,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,3,Software,Single,Yes,Family,No,2.68,No,3.15,11,30000
10147,2018,Male,23,2017,BCSE,13,No,No,2,1,Offline,Yes,Yes,1,Basic,75,Yes,Yes,Yes,Programming,3,Software,Single,No,Bachelor,No,2.68,No,3.15,136,35000
10148,2020,Female,23,2020,BCSE,8,Yes,No,6,3,Offline,Yes,Yes,6,Intermediate,100,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.68,No,3.15,88,62488
10149,2017,Female,25,2015,BCSE,8,No,No,2,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Networking,2,NETWORKING,Married,No,Family,No,2.68,No,3.15,88,60000
10150,2022,Female,20,2020,BCSE,2,No,Yes,4,3,Offline,Yes,No,2,Intermediate,88,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,2.68,No,3.15,11,60000
10151,2021,Male,21,2020,BCSE,4,Yes,Yes,2,2,Offline,Yes,Yes,2,Advance,80,No,No,Yes,Programming,2,Software,Relationship,Yes,Family,No,2.68,No,3.15,36,50000
10152,2015,Female,26,2014,BCSE,22,No,Yes,2,2,Online,Yes,Yes,3,Intermediate,80,Yes,Yes,No,Software Development,2,Software,Married,Yes,Family,Yes,2.68,No,3.15,77,30000
10153,2019,Male,23,2018,BCSE,11,No,Yes,5,5,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Networking,2,NETWORKING,Single,No,Bachelor,No,3.29,No,3.23,114,28000
10154,2019,Female,22,2018,BCSE,11,No,Yes,3,1,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,App development,3,Machine Learning,Single,Yes,Family,No,2.68,No,3.15,126,60000
10155,2017,Male,23,2017,BCSE,12,No,No,2,2,Offline,Yes,Yes,1,Advance,100,Yes,No,Yes,Networking,3,Software,Single,No,Bachelor,No,2.68,No,3.15,136,90000
10156,2017,Male,24,2017,BCSE,15,No,No,3,2,Online,Yes,Yes,3,Advance,80,Yes,No,Yes,Web development,4,Software,Single,No,Bachelor,No,2.68,No,3.15,113,200000
10157,2020,Female,21,2019,BCSE,8,No,No,4,2,Offline,Yes,Yes,1,Intermediate,100,No,No,No,Web development,1,Software,Single,Yes,Family,No,2.68,No,3.15,88,50000
10158,2019,Female,22,2018,BCSE,9,No,Yes,3,1,Offline,Yes,Yes,5,Basic,80,Yes,No,No,Programming,3,Software,Married,No,Bachelor,Yes,2.00,No,2.22,77,4000
10159,2022,Male,19,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,3,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Family,No,2.68,No,3.15,11,40000
10160,2019,Female,21,2018,BCSE,10,No,No,5,1,Offline,Yes,Yes,3,Intermediate,80,Yes,No,Yes,Programming,2,Software,Single,No,Bachelor,Yes,3.30,No,3.24,105,80000
10161,2019,Male,23,2017,BCSE,10,No,Yes,3,2,Online,Yes,Yes,2,Basic,90,No,No,Yes,Software Development,3,Software,Single,No,Bachelor,Yes,2.68,No,3.15,113,35000
10162,2019,Male,21,2018,BCSE,9,No,No,1,1,Online,Yes,Yes,12,Intermediate,90,No,No,Yes,Web development,6,Software,Single,No,Bachelor,No,3.01,No,2.76,79,65000
10163,2018,Male,23,2017,BCSE,12,No,No,4,1,Offline,Yes,Yes,2,Intermediate,97,No,No,Yes,Web development,4,Software,Single,No,Bachelor,No,2.68,No,3.15,136,20000
10164,2019,Male,22,2018,BCSE,9,No,No,3,2,Offline,Yes,Yes,3,Basic,95,No,No,Yes,Web development,2,Data Science,Single,No,Bachelor,No,3.20,No,3.30,103,40000
10165,2018,Female,23,2017,BCSE,12,No,No,3,2,Online,Yes,Yes,2,Advance,80,Yes,No,Yes,Programming,2,Software,Single,Yes,Family,No,2.68,No,3.15,136,100000
10166,2022,Female,20,2020,BCSE,2,Yes,No,4,1,Offline,Yes,Yes,6,Basic,90,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.68,No,3.15,11,50000
10167,2018,Male,25,2015,BCSE,12,Yes,No,1,3,Offline,No,Yes,1,Intermediate,90,No,No,No,Web development,1,Software,Single,No,Bachelor,No,2.68,No,3.15,136,20000
10168,2022,Male,20,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,4,Intermediate,90,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,2.68,No,3.15,11,30000
10169,2020,Female,23,2018,BCSE,7,No,Yes,3,2,Offline,Yes,Yes,4,Basic,40,Yes,Yes,Yes,Web development,2,Software,Married,Yes,Family,No,2.40,No,2.40,70,60000
10170,2020,Male,23,2018,BCSE,8,No,No,4,2,Online,Yes,Yes,2,Intermediate,90,No,No,No,Web development,1,Machine Learning,Single,Yes,Bachelor,No,2.68,No,3.15,88,50000
10171,2021,Male,22,2020,BCSE,4,Yes,Yes,4,2,Offline,Yes,Yes,2,Intermediate,90,No,No,No,Web development,2,Software,Single,Yes,Family,No,2.16,No,2.75,35,40000
10172,2019,Male,22,2018,BCSE,9,Yes,No,8,3,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,2,Software,Single,No,Bachelor,No,2.68,No,3.15,100,40000
10173,2020,Male,23,2018,BCSE,8,Yes,Yes,5,3,Offline,No,Yes,2,Intermediate,5,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,2.68,No,3.15,88,12000
10174,2021,Male,21,2020,BCSE,5,No,No,5,3,Offline,No,Yes,2,Intermediate,97,Yes,No,Yes,Software Development,4,Software,Single,No,Bachelor,No,0.00,No,2.31,46,50000
10175,2021,Female,20,2020,BCSE,5,No,Yes,2,3,Offline,Yes,Yes,3,Basic,80,No,No,No,Programming,3,Software,Single,No,Family,Yes,1.75,Yes,2.51,50,50000
10176,2020,Female,22,2019,BCSE,8,No,No,4,2,Offline,Yes,No,4,Intermediate,90,No,No,Yes,Web development,2,Machine Learning,Single,No,Family,No,2.68,No,3.15,88,10000
10177,2020,Male,22,2018,BCSE,8,No,No,2,2,Offline,Yes,Yes,4,Intermediate,90,Yes,No,No,Nothing,0,Artificial Intelligence,Single,No,Bachelor,No,2.68,No,3.15,88,50000
10178,2022,Female,22,2019,BCSE,2,Yes,No,3,2,Online,Yes,Yes,0,Basic,92,No,Yes,Yes,Nothing specially,3,Entrepreneur,Single,No,Family,No,2.68,No,3.15,11,100000
10179,2019,Female,21,2018,BCSE,8,No,No,6,3,Online,Yes,Yes,2,Intermediate,100,No,No,No,Networking,1,Artificial Intelligence,Single,Yes,Bachelor,Yes,2.68,No,3.15,88,30000
10180,2020,Female,21,2019,BCSE,8,Yes,Yes,2,1,Offline,Yes,Yes,4,Basic,88,No,No,No,Programming,3,Software,Single,No,Family,No,2.68,No,3.15,88,40000
10181,2022,Male,19,2020,BCSE,1,Yes,Yes,1,1,Offline,Yes,Yes,6,Intermediate,95,No,No,No,Programming,1,Software,Single,Yes,Family,No,2.68,No,3.15,0,50000
10182,2020,Female,20,2018,BCSE,8,No,No,3,2,Offline,Yes,Yes,2,Advance,98,No,No,Yes,Programming,2,Hardware,Single,No,Family,No,2.60,No,2.81,75,500000
10183,2021,Male,20,2020,BCSE,4,Yes,No,7,2,Offline,Yes,Yes,1,Intermediate,90,No,No,No,Web development,9,NETWORKING,Relationship,No,Bachelor,No,3.33,No,3.50,33,40000
10184,2021,Male,24,2017,BCSE,4,No,No,3,2,Offline,Yes,Yes,2,Intermediate,90,No,No,No,Programming,2,Software,Relationship,Yes,Bachelor,No,4.00,No,3.92,34,40000
10185,2021,Male,22,2020,BCSE,2,Yes,Yes,6,3,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Cyber security,3,NETWORKING,Single,Yes,Family,No,3.25,No,3.25,11,30000
10186,2019,Male,22,2018,BCSE,11,Yes,No,1,1,Offline,Yes,Yes,1,Basic,100,No,No,Yes,Cyber security,2,Software,Single,Yes,Family,No,3.46,No,3.10,102,40000
10187,2022,Male,19,2020,BCSE,2,Yes,No,1,2,Offline,Yes,Yes,2,Intermediate,85,No,No,No,Programming,1,Software,Single,No,Bachelor,No,3.73,No,3.73,11,20000
10188,2014,Male,26,2014,BCSE,22,No,Yes,3,2,Online,Yes,Yes,1,Basic,100,Yes,No,Yes,Cyber security,5,NETWORKING,Single,No,Family,No,2.00,No,2.00,80,25000
10189,2019,Male,25,2017,BCSE,11,Yes,Yes,2,1,Offline,Yes,Yes,5,Intermediate,80,No,No,Yes,Basic,2,Software,Single,Yes,Bachelor,No,3.78,No,3.56,132,20000
10190,2017,Male,24,2015,BCSE,15,Yes,Yes,6,4,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,3.42,No,3.02,136,50000
10191,2018,Female,21,2017,BCSE,14,No,No,4,5,Online,Yes,Yes,5,Advance,95,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,Yes,3.50,No,3.20,122,15000
10192,2022,Male,21,2020,BCSE,2,Yes,No,2,1,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.26,No,3.26,11,22000
10193,2022,Female,21,2020,BCSE,2,Yes,Yes,2,2,Offline,Yes,Yes,2,Basic,70,Yes,No,No,Cyber security,1,Artificial Intelligence,Single,No,Family,No,3.90,No,3.80,12,25000
10194,2019,Female,21,2018,BCSE,9,Yes,Yes,2,1,Online,Yes,Yes,5,Intermediate,95,No,No,No,Programming,1,Software,Single,No,Family,No,3.70,No,3.68,105,50000
10195,2019,Female,22,2018,BCSE,11,No,No,3,2,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Web development,2,Software,Single,No,Bachelor,No,3.82,No,3.65,78,30000
10196,2019,Female,21,2018,BCSE,11,Yes,No,5,2,Offline,Yes,Yes,5,Advance,99,No,No,No,Web development,2,Machine Learning,Single,Yes,Family,No,3.85,No,3.72,126,100000
10197,2016,Male,24,2016,BCSE,18,No,Yes,2,2,Offline,Yes,Yes,3,Advance,95,Yes,No,Yes,Programming,3,Software,Married,Yes,Bachelor,No,3.10,No,2.84,133,20000
10198,2022,Female,20,2020,BCSE,2,Yes,No,2,2,Online,Yes,No,6,Intermediate,90,No,No,Yes,Networking,0,Software,Single,No,Bachelor,No,2.67,No,2.67,12,35000
10199,2019,Female,23,2017,BCSE,9,No,Yes,3,2,Offline,Yes,Yes,1,Intermediate,80,No,No,No,Web development,1,Machine Learning,Single,No,Bachelor,No,3.82,No,3.60,84,30000
10200,2022,Male,20,2020,BCSE,2,Yes,Yes,4,3,Offline,Yes,Yes,2,Basic,100,No,No,No,Programming,2,Software,Single,Yes,Family,No,3.72,No,3.72,11,40000
10201,2019,Female,21,2018,BCSE,10,No,Yes,2,1,Offline,Yes,Yes,2,Intermediate,90,No,No,Yes,Programming,1,Artificial Intelligence,Single,No,Family,No,3.51,No,3.56,125,40000
10202,2020,Male,22,2018,BCSE,8,No,No,8,7,Online,Yes,No,4,Intermediate,90,No,No,Yes,Web development,5,Software,Single,No,Bachelor,Yes,3.48,No,3.35,75,40000
10203,2019,Male,22,2018,BCSE,11,No,No,3,2,Offline,Yes,Yes,20,Basic,90,No,No,Yes,Software Development,1,Machine Learning,Single,No,Bachelor,No,2.65,No,2.99,121,50000
10204,2019,Male,22,2018,BCSE,11,No,Yes,6,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,5,Software,Relationship,Yes,Bachelor,No,3.72,No,3.42,131,62488
10205,2021,Male,23,2018,BCSE,2,Yes,No,3,2,Online,Yes,No,3,Basic,85,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,No,1.96,No,1.96,11,62488
10206,2019,Female,23,2017,BCSE,10,Yes,Yes,2,2,Offline,Yes,Yes,1,Advance,95,No,No,Yes,Networking,2,NETWORKING,Married,Yes,Family,No,3.38,No,3.60,120,50000
10207,2018,Male,23,2017,BCSE,14,No,Yes,7,2,Online,Yes,Yes,2,Intermediate,80,Yes,No,No,Web development,2,Software,Relationship,Yes,Family,No,2.80,No,2.80,130,18000
10208,2019,Female,21,2018,BCSE,9,No,No,5,2,Online,Yes,Yes,4,Intermediate,100,No,No,Yes,Web development,2,Web development,Single,No,Family,Yes,3.36,No,3.59,100,40000
10209,2020,Male,22,2028,BCSE,8,No,No,2,2,Offline,Yes,Yes,4,Intermediate,85,No,No,Yes,Software Development,1,Software,Single,No,Bachelor,No,3.33,No,3.10,80,62488
10210,2017,Male,25,2016,BCSE,15,No,No,1,1,Online,Yes,Yes,2,Intermediate,90,Yes,No,Yes,"Networking, MIS",2,Hardware,Single,Yes,Family,Yes,2.11,Yes,2.54,126,80000
10211,2021,Male,21,2020,BCSE,4,No,No,1,1,Offline,Yes,Yes,6,Basic,52,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,2.83,No,3.05,37,20000
10212,2021,Male,21,2019,BCSE,4,Yes,Yes,3,2,Online,Yes,Yes,4,Intermediate,88,Yes,No,No,Programming,2,Software,Single,Yes,Family,No,2.20,No,2.20,30,62488
10213,2019,Male,23,2018,BCSE,11,No,Yes,6,3,Offline,Yes,Yes,6,Intermediate,98,No,No,Yes,Web development,3,Software,Single,Yes,Family,No,3.20,No,3.22,110,50000
10214,2019,Male,26,2014,BCSE,10,No,No,4,2,Offline,Yes,Yes,1,Intermediate,70,Yes,No,Yes,Web development,2,Software,Single,Yes,Bachelor,No,2.81,No,3.20,104,12000
10215,2022,Male,20,2020,BCSE,2,No,No,5,3,Offline,No,Yes,2,Basic,100,No,No,No,Programming,5,Software,Single,Yes,Bachelor,No,3.48,No,3.48,11,20000
10216,2022,Female,20,2020,BCSE,2,Yes,No,5,1,Offline,Yes,Yes,6,Intermediate,90,No,No,No,Programming,5,Software,Single,No,Family,Yes,4.00,No,0.00,11,50000
10217,2022,Male,20,2020,BCSE,1,Yes,Yes,2,7,Offline,Yes,Yes,6,Basic,100,Yes,No,No,Web development,4,Software,Single,No,Family,No,4.00,No,4.00,14,62488
10218,2019,Male,23,2017,BCSE,9,Yes,Yes,4,2,Offline,Yes,Yes,6,Intermediate,90,No,No,No,Web development,1,Machine Learning,Single,No,Bachelor,No,3.70,No,3.50,89,50000
10219,2022,Male,20,2020,BCSE,1,Yes,Yes,3,1,Offline,Yes,No,6,Basic,100,No,No,Yes,Programming,0,Software,Relationship,Yes,Family,No,0.00,No,0.00,11,25000
10220,2022,Female,21,2019,BCSE,2,Yes,Yes,4,3,Offline,Yes,Yes,5,Intermediate,90,No,No,No,Software Development,3,Software,Single,No,Family,No,3.68,No,0.00,11,25000
10221,2022,Male,21,2020,BCSE,1,Yes,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,No,Programming,2,Software,Single,No,Bachelor,No,3.30,No,3.30,11,50000
10222,2018,Male,22,2016,BCSE,12,No,No,4,2,Online,Yes,Yes,2,Intermediate,88,No,No,Yes,Cyber security,6,Hardware,Single,Yes,Bachelor,No,3.85,No,3.10,115,62488
10223,2019,Male,21,2018,BCSE,11,Yes,No,2,2,Online,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,5,Software,Single,No,Bachelor,No,4.00,No,3.78,120,50000
10224,2018,Female,24,2018,BCSE,12,No,No,4,2,Offline,Yes,Yes,1,Intermediate,97,No,No,No,Web development,2,Machine Learning,Single,Yes,Family,No,2.98,No,2.91,136,20000
10225,2020,Female,22,2018,BCSE,8,Yes,Yes,5,3,Offline,Yes,Yes,15,Advance,100,No,No,No,Web development,4,Hardware,Single,Yes,Family,No,3.64,No,3.75,88,34000
10226,2022,Female,19,2020,BCSE,2,Yes,No,6,5,Offline,Yes,Yes,1,Intermediate,95,No,No,No,Programming,2,Software,Single,No,Bachelor,No,3.56,No,3.58,11,10000
10227,2019,Male,23,2018,BCSE,11,No,Yes,1,1,Offline,Yes,Yes,2,Advance,65,No,No,Yes,Digital Marketing,1,Hardware,Relationship,No,Family,No,1.68,No,3.10,120,30000
10228,2022,Male,20,2020,BCSE,2,No,Yes,3,3,Online,Yes,Yes,5,Basic,80,No,No,No,Programming,2,NETWORKING,Single,No,Bachelor,No,2.54,No,2.54,11,40000
10229,2022,Male,20,2020,BCSE,2,No,No,7,3,Offline,Yes,Yes,1,Basic,95,No,No,No,Programming,1,Software,Single,No,Bachelor,No,3.90,No,3.90,11,50000
10230,2019,Female,22,2019,BCSE,9,Yes,Yes,6,3,Offline,Yes,Yes,3,Basic,90,No,No,Yes,Networking,1,NETWORKING,Single,No,Family,No,3.84,No,3.77,99,60000
10231,2019,Male,22,2018,BCSE,10,Yes,Yes,1,2,Offline,Yes,Yes,1,Intermediate,70,No,No,Yes,Web development,6,Software,Single,Yes,Bachelor,Yes,3.68,No,3.39,117,16000
10232,2018,Female,23,2016,BCSE,9,Yes,Yes,2,1,Offline,Yes,Yes,2,Advance,95,No,No,No,Web development,2,Machine Learning,Single,No,Family,No,3.14,No,3.14,101,40000
10233,2019,Male,23,2018,BCSE,11,No,No,4,2,Offline,Yes,Yes,4,Intermediate,95,No,No,Yes,Programming,1,NETWORKING,Single,No,Bachelor,No,3.69,No,3.23,125,30000
10234,2017,Male,26,2014,BCSE,17,No,No,3,2,Online,Yes,Yes,1,Intermediate,95,No,No,Yes,Web development,6,Software,Single,No,Bachelor,No,2.73,No,3.08,110,25000
10235,2019,Male,24,2018,BCSE,11,No,No,2,2,Online,Yes,Yes,1,Intermediate,80,No,No,No,Web development,4,Software,Single,No,Bachelor,No,3.48,No,3.00,123,62488
10236,2022,Male,20,2020,BCSE,2,Yes,Yes,5,2,Online,Yes,Yes,12,Intermediate,75,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,2.61,No,2.61,11,40000
10237,2022,Female,19,2020,BCSE,1,No,No,7,2,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Single,Yes,Bachelor,No,0.00,No,0.00,0,70000
10238,2018,Male,23,2018,BCSE,12,No,No,1,1,Offline,Yes,Yes,2,Intermediate,88,Yes,No,Yes,Web development,1,Software,Single,Yes,Bachelor,No,2.80,No,2.68,84,50000
10239,2020,Male,23,2019,BCSE,7,No,No,1,3,Offline,Yes,Yes,1,Basic,90,Yes,No,Yes,Programming,2,Software,Single,No,Bachelor,No,1.52,No,2.15,70,36000
10240,2020,Male,22,2019,BCSE,8,No,No,2,1,Offline,Yes,Yes,3,Intermediate,85,No,No,Yes,Web development,3,Software,Single,Yes,Bachelor,No,3.12,No,3.08,83,30000
10241,2018,Male,24,2017,BCSE,12,No,No,5,2,Offline,Yes,Yes,1,Intermediate,90,No,No,Yes,Networking,3,NETWORKING,Relationship,No,Family,No,3.68,No,3.33,118,20000
10242,2019,Male,24,2018,BCSE,11,Yes,No,4,2,Online,Yes,No,1,Intermediate,85,Yes,Yes,Yes,"Programming, Networking",1,NETWORKING,Single,No,Family,No,2.25,No,2.64,103,20000
10243,2019,Male,22,2018,BCSE,11,Yes,No,1,2,Online,Yes,Yes,1,Intermediate,90,No,No,Yes,Web development,1,Software,Relationship,No,Family,No,3.50,No,3.43,126,100000
10244,2022,Female,20,2020,BCSE,1,Yes,Yes,6,2,Offline,No,No,1,Basic,100,No,No,Yes,Programming,3,Software,Single,No,Family,No,0.00,No,0.00,0,50000
10245,2020,Male,19,2019,BCSE,8,Yes,No,2,1,Online,Yes,Yes,1,Basic,90,No,No,No,Web development,2,Software,Single,No,Bachelor,No,3.36,No,3.72,88,20000
10246,2022,Male,20,2020,BCSE,2,Yes,No,1,1,Offline,Yes,Yes,4,Intermediate,99,No,No,No,Programming,2,Software,Single,No,Family,No,3.83,No,3.83,11,35000
10247,2019,Male,22,2018,BCSE,10,No,Yes,4,2,Online,Yes,Yes,1,Intermediate,90,No,No,Yes,Web development,4,Software,Single,No,Family,No,1.98,No,2.98,104,25000
10248,2021,Female,19,2020,BCSE,2,No,Yes,3,2,Offline,Yes,Yes,2,Intermediate,98,No,No,No,Programming,2,Software,Single,No,Family,Yes,3.37,Yes,3.37,11,62488
10249,2022,Male,21,2021,BCSE,1,Yes,Yes,3,2,Online,Yes,Yes,3,Advance,88,No,No,Yes,Networking,1,Software,Single,Yes,Family,No,3.15,No,3.15,11,62488
10250,2022,Male,19,2020,BCSE,1,Yes,No,5,3,Offline,Yes,No,3,Basic,88,No,No,No,Programming,2,Software,Single,No,Family,No,0.00,No,0.00,0,30000
10251,2022,Male,20,2021,BCSE,1,Yes,Yes,1,1,Offline,Yes,Yes,1,Intermediate,100,No,No,No,Networking,2,Software,Single,Yes,Family,No,0.00,No,0.00,0,150000
10252,2022,Female,20,2020,BCSE,1,Yes,No,4,2,Offline,Yes,Yes,3,Intermediate,98,No,No,Yes,Networking,2,NETWORKING,Single,Yes,Family,No,0.00,No,0.00,0,50000
10253,2017,Female,23,2016,BCSE,14,No,No,3,2,Online,Yes,Yes,3,Basic,90,No,No,Yes,Software Development,2,Software,Married,No,Family,No,2.79,No,2.84,133,30000
10254,2021,Male,21,2019,BCSE,3,Yes,No,5,3,Offline,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,3.52,No,3.65,23,62488
10255,2021,Male,21,2020,BCSE,3,Yes,Yes,1,2,Online,Yes,Yes,2,Intermediate,90,No,No,Yes,Web development,1,Hardware,Single,No,Family,No,3.85,No,3.79,35,35000
10256,2019,Female,23,2018,BCSE,11,Yes,No,4,2,Online,Yes,Yes,5,Advance,70,Yes,No,No,Cyber security,2,UI/UX,Married,Yes,Bachelor,Yes,3.01,No,2.89,120,90000
10257,2021,Female,20,2020,BCSE,3,Yes,No,3,2,Offline,Yes,Yes,2,Advance,90,No,No,Yes,Programming,3,NETWORKING,Relationship,No,Family,No,3.18,No,3.18,24,80000
10258,2021,Male,19,2020,BCSE,3,Yes,Yes,5,2,Offline,Yes,Yes,5,Intermediate,100,No,No,Yes,Web development,3,Software,Single,Yes,Bachelor,No,3.72,No,3.89,26,60000
10259,2021,Female,21,2020,BCSE,5,Yes,Yes,3,2,Online,Yes,No,10,Intermediate,70,No,No,Yes,Programming,3,Software,Single,No,Family,Yes,2.80,No,2.90,40,500000
10260,2021,Male,21,2020,BCSE,3,Yes,No,2,2,Online,Yes,Yes,3,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.42,No,3.56,23,50000
10261,2021,Male,20,2020,BCSE,4,Yes,No,3,2,Offline,Yes,Yes,3,Basic,85,No,No,No,Programming,2,Software,Single,No,Bachelor,No,2.49,No,3.03,25,40000
10262,2021,Female,19,2020,BCSE,3,No,Yes,2,1,Offline,Yes,Yes,3,Intermediate,95,No,No,Yes,Programming,1,Software,Single,No,Family,No,2.68,No,3.15,23,100000
10263,2021,Female,22,2017,BCSE,5,Yes,Yes,3,2,Offline,Yes,Yes,2,Intermediate,90,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,3.86,No,3.67,49,20000
10264,2022,Male,20,2020,BCSE,1,Yes,Yes,3,1,Offline,Yes,Yes,1,Advance,100,No,No,Yes,Programming,1,Software,Single,No,Family,No,0.00,No,0.00,0,30000
10265,2021,Male,21,2020,BCSE,5,Yes,Yes,6,3,Online,Yes,Yes,2,Intermediate,90,No,No,No,Programming,3,Software,Single,Yes,Family,No,3.82,No,3.70,55,50000
10266,2021,Male,21,2019,BCSE,3,Yes,No,2,1,Online,Yes,Yes,2,Intermediate,75,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.58,No,3.10,23,40000
10267,2021,Male,21,2020,BCSE,5,No,No,5,2,Offline,Yes,Yes,2,Intermediate,98,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.57,No,2.80,45,30000
10268,2021,Male,22,2020,BCSE,3,Yes,No,5,2,Offline,Yes,Yes,2,Advance,95,No,No,Yes,"Programming, Mentoring",3,Software,Single,Yes,Bachelor,Yes,3.86,No,3.92,23,40000
10269,2022,Male,22,2019,BCSE,2,No,No,3,1,Offline,Yes,Yes,3,Intermediate,80,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,4.00,No,4.00,11,40000
10270,2022,Female,20,2021,BCSE,1,Yes,Yes,1,2,Offline,Yes,Yes,7,Intermediate,80,No,No,No,Not yet,0,Artificial Intelligence,Single,Yes,Family,No,0.00,No,0.00,0,60000
10271,2020,Male,23,2018,BCSE,6,No,No,1,2,Online,Yes,Yes,2,Intermediate,90,Yes,No,No,Programming,1,Software,Single,Yes,Bachelor,No,3.10,No,3.40,65,40000
10272,2022,Female,21,2020,BCSE,1,No,No,6,3,Offline,Yes,Yes,4,Advance,100,No,No,Yes,Programming,3,Software,Single,Yes,Bachelor,No,0.00,No,0.00,0,40000
10273,2021,Male,20,2020,BCSE,3,Yes,No,1,2,Offline,Yes,Yes,1,Basic,95,No,No,Yes,Programming,2,Software,Single,No,Family,Yes,3.68,No,3.65,24,45000
10274,2022,Female,21,2020,BCSE,2,Yes,Yes,7,2,Offline,Yes,Yes,3,Basic,2,No,No,Yes,Programming,0,Software,Single,No,Family,No,3.40,No,3.40,11,40000
10275,2022,Male,19,2020,BCSE,1,Yes,No,8,2,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Data entry,1,Software,Single,Yes,Bachelor,No,0.00,No,0.00,0,10000
10276,2021,Male,20,2020,BCSE,3,Yes,Yes,3,2,Offline,Yes,Yes,2,Advance,70,No,No,Yes,Programming,3,Software,Single,No,Family,Yes,2.45,No,2.95,25,50000
10277,2015,Female,25,2015,BCSE,14,No,Yes,2,1,Offline,Yes,Yes,3,Intermediate,80,Yes,No,Yes,Software Development,1,Software,Married,No,Family,No,2.40,No,2.89,130,62488
10278,2021,Female,20,2020,BCSE,3,Yes,Yes,4,3,Offline,Yes,Yes,1,Intermediate,99,No,No,Yes,Programming,3,Software,Married,Yes,Family,No,3.47,No,3.20,23,50000
10279,2019,Male,21,2018,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,1,Intermediate,87,No,No,No,Web development,1,Software,Single,No,Bachelor,No,2.53,No,3.05,115,37000
